Author,BSB Catalog,By,Creation,Digital Object Identifier,Extent,Height,Identifier,Label,Language,Location,Object Type,Preferred title of work,Thumbnail,Title,Width
<span>Plato -- (GND: <a href='http://d-nb.info/gnd/118594893/'>118594893</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV022435557'>https://opacplus.bsb-muenchen.de/title/BV022435557</a>,Plato,"[S.l.] Italien, 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011280-7'>urn:nbn:de:bvb:12-bsb00011280-7</a>,178 Bl. - Papier,22.716888171411203,BSB-Hss Clm 304,Plato: De legibus - BSB Clm 304,Latin,"München, Bayerische Staatsbibliothek -- Clm 304#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011280_00003/full/280,/0/default.jpg",De legibus - BSB Clm 304,14.816666666666666
"<span>Albertus, Magnus -- (GND: <a href='http://d-nb.info/gnd/118637649/'>118637649</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021677208'>https://opacplus.bsb-muenchen.de/title/BV021677208</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00004450-1'>urn:nbn:de:bvb:12-bsb00004450-1</a>,463 Bl. - Papier,20.126697426116205,BSB-Hss Clm 18183,"Albertus, Magnus: Alberti Magni Postilla in evangelium Lucae - BSB Clm 18183",Latin,"München, Bayerische Staatsbibliothek -- Clm 18183#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00004450_00003/full/280,/0/default.jpg",Alberti Magni Postilla in evangelium Lucae - BSB Clm 18183,27.863800000000012
"<span>Albertus, Magnus -- (GND: <a href='http://d-nb.info/gnd/118637649/'>118637649</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021677216'>https://opacplus.bsb-muenchen.de/title/BV021677216</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00004451-7'>urn:nbn:de:bvb:12-bsb00004451-7</a>,223 Bl. - Papier,20.995591997393287,BSB-Hss Clm 18643,"Albertus, Magnus: Alberti Magni Paradisus animae vel tractatus de veris et falsis virtutibus. Tractatus de virtutibus, de intellectu et intelligibili, de natura et origine animae, de nutrimento et nutribili [u.a.] - BSB Clm 18643",Latin,"München, Bayerische Staatsbibliothek -- Clm 18643#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00004451_00003/full/280,/0/default.jpg","Alberti Magni Paradisus animae vel tractatus de veris et falsis virtutibus. Tractatus de virtutibus, de intellectu et intelligibili, de natura et origine animae, de nutrimento et nutribili [u.a.] - BSB Clm 18643",29.531733333333325
,<a href='https://opacplus.bsb-muenchen.de/title/BV021677238'>https://opacplus.bsb-muenchen.de/title/BV021677238</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00004454-3'>urn:nbn:de:bvb:12-bsb00004454-3</a>,61 Bl. - Papier,22.174598371124244,BSB-Hss Cod.graec. 534,Theologische Sammelhandschrift - BSB Cod.graec. 534,"Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 534",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00004454_00003/full/280,/0/default.jpg",Theologische Sammelhandschrift - BSB Cod.graec. 534,15.8242
"<span>Theodoricus, de Apolda -- (GND: <a href='http://d-nb.info/gnd/119004666/'>119004666</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV040196717'>https://opacplus.bsb-muenchen.de/title/BV040196717</a>,,"[S.l.], 14./15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00088367-8'>urn:nbn:de:bvb:12-bsb00088367-8</a>,165 Bl. - Pergament,21.555482755516604,BSB-Hss Cgm 186,"Theodoricus, de Apolda: Dietrichs von Apolda Leben des heiligen Dominicus, aus dem Lateinischen ins Deutsche übersetzt - BSB Cgm 186","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 186",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00088367_00003/full/280,/0/default.jpg","Dietrichs von Apolda Leben des heiligen Dominicus, aus dem Lateinischen ins Deutsche übersetzt - BSB Cgm 186",14.9479
,<a href='https://opacplus.bsb-muenchen.de/title/BV021490948'>https://opacplus.bsb-muenchen.de/title/BV021490948</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00060167-8'>urn:nbn:de:bvb:12-bsb00060167-8</a>,89 Bl. - Papier,21.115503185802194,BSB-Hss Clm 12026,Tractatus alchymicus de metallis ab initio mancus [u.a.] - BSB Clm 12026,Latin,"München, Bayerische Staatsbibliothek -- Clm 12026#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00060167_00003/full/280,/0/default.jpg",Tractatus alchymicus de metallis ab initio mancus [u.a.] - BSB Clm 12026,15.612533333333332
"<span>Albertus, Magnus -- (GND: <a href='http://d-nb.info/gnd/118637649/'>118637649</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021536374'>https://opacplus.bsb-muenchen.de/title/BV021536374</a>,Albertus Magnus,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002482-8'>urn:nbn:de:bvb:12-bsb00002482-8</a>,301 Bl. - Papier,34.90343641392119,BSB-Hss Clm 7432(2,"Albertus, Magnus: Postilla super Lucam - BSB Clm 7432(2",Latin,"München, Bayerische Staatsbibliothek -- Clm 7432(2",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002482_00003/full/280,/0/default.jpg",Postilla super Lucam - BSB Clm 7432(2,20.955
,<a href='https://opacplus.bsb-muenchen.de/title/BV021570078'>https://opacplus.bsb-muenchen.de/title/BV021570078</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002867-4'>urn:nbn:de:bvb:12-bsb00002867-4</a>,339 Bl. - Papier,31.263902946114314,BSB-Hss Clm 11478,Commentarius in priores V libros Ethicorum Aristotelis secundum Buridanum et in librum I Oeconomicorum [u.a.] - BSB Clm 11478,Latin,"München, Bayerische Staatsbibliothek -- Clm 11478",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002867_00003/full/280,/0/default.jpg",Commentarius in priores V libros Ethicorum Aristotelis secundum Buridanum et in librum I Oeconomicorum [u.a.] - BSB Clm 11478,20.967700000000004
"<span>Bernardus, Alamandi -- (GND: <a href='http://d-nb.info/gnd/130846163/'>130846163</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021492413'>https://opacplus.bsb-muenchen.de/title/BV021492413</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002075-8'>urn:nbn:de:bvb:12-bsb00002075-8</a>,101 Bl. - Pergament,32.19353771266741,BSB-Hss Clm 15725,"Bernardus, Alamandi: Tractatus de unione ecclesiae [u.a.] - BSB Clm 15725",Latin,"München, Bayerische Staatsbibliothek -- Clm 15725",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002075_00003/full/280,/0/default.jpg",Tractatus de unione ecclesiae [u.a.] - BSB Clm 15725,24.218899999999998
"<span>Albertus, Magnus -- (GND: <a href='http://d-nb.info/gnd/118637649/'>118637649</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021503684'>https://opacplus.bsb-muenchen.de/title/BV021503684</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002236-3'>urn:nbn:de:bvb:12-bsb00002236-3</a>,310 Bl. - Papier,27.873639484230377,BSB-Hss Clm 18182,"Albertus, Magnus: Alberti Magni Postilla in evangelium Lucae - BSB Clm 18182",Latin,"München, Bayerische Staatsbibliothek -- Clm 18182#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002236_00003/full/280,/0/default.jpg",Alberti Magni Postilla in evangelium Lucae - BSB Clm 18182,20.03213333333333
,<a href='https://opacplus.bsb-muenchen.de/title/BV022216757'>https://opacplus.bsb-muenchen.de/title/BV022216757</a>,,"[S.l.] Süddeutschland, um 1450 - 17. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00007174-3'>urn:nbn:de:bvb:12-bsb00007174-3</a>,364 Bl. - Papier,26.493825123111677,BSB-Hss Cod.icon. 312 c,Scheibler'sches Wappenbuch - BSB Cod.icon. 312 c,German,"München, Bayerische Staatsbibliothek -- Cod.icon. 312 c",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00007174_00003/full/280,/0/default.jpg",Scheibler'sches Wappenbuch - BSB Cod.icon. 312 c,17.8054
,<a href='https://opacplus.bsb-muenchen.de/title/BV022359045'>https://opacplus.bsb-muenchen.de/title/BV022359045</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00009569-8'>urn:nbn:de:bvb:12-bsb00009569-8</a>,218 Bl. - Papier,25.735823852782904,BSB-Hss Clm 4365,Johannis Gerson tractatus de consolatione theologiae [u.a.] - BSB Clm 4365,Latin,"München, Bayerische Staatsbibliothek -- Clm 4365#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00009569_00003/full/280,/0/default.jpg",Johannis Gerson tractatus de consolatione theologiae [u.a.] - BSB Clm 4365,17.73766666666667
"<span>Gerson, Johannes -- (GND: <a href='http://d-nb.info/gnd/118557866/'>118557866</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022359055'>https://opacplus.bsb-muenchen.de/title/BV022359055</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00009571-6'>urn:nbn:de:bvb:12-bsb00009571-6</a>,214 Bl. - Papier,25.21276147967994,BSB-Hss Clm 8859,"Gerson, Johannes: Johannis Gerson libri - BSB Clm 8859",Latin,"München, Bayerische Staatsbibliothek -- Clm 8859#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00009571_00003/full/280,/0/default.jpg",Johannis Gerson libri - BSB Clm 8859,19.100799999999996
,<a href='https://opacplus.bsb-muenchen.de/title/BV022386669'>https://opacplus.bsb-muenchen.de/title/BV022386669</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00010833-2'>urn:nbn:de:bvb:12-bsb00010833-2</a>,200 Bl. - Papier,26.153607121697007,BSB-Hss Clm 5335,Leonardi Aretini epistolae [u.a.] - BSB Clm 5335,Latin,"München, Bayerische Staatsbibliothek -- Clm 5335#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00010833_00003/full/280,/0/default.jpg",Leonardi Aretini epistolae [u.a.] - BSB Clm 5335,18.999200000000002
"<span>Gerson, Johannes -- (GND: <a href='http://d-nb.info/gnd/118557866/'>118557866</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022394533'>https://opacplus.bsb-muenchen.de/title/BV022394533</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00010332-1'>urn:nbn:de:bvb:12-bsb00010332-1</a>,224 Bl. - Papier,33.74256140153717,BSB-Hss Clm 5869,"Gerson, Johannes: Johannis Gersonis tractatus XII - BSB Clm 5869",Latin,"München, Bayerische Staatsbibliothek -- Clm 5869",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00010332_00003/full/280,/0/default.jpg",Johannis Gersonis tractatus XII - BSB Clm 5869,21.520149999999997
,<a href='https://opacplus.bsb-muenchen.de/title/BV022451391'>https://opacplus.bsb-muenchen.de/title/BV022451391</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011605-2'>urn:nbn:de:bvb:12-bsb00011605-2</a>,170 Bl. - Papier,16.850930674730616,BSB-Hss Clm 24809,Legenda sanctorum abbreviata per circulum anni [u.a.] - BSB Clm 24809,Latin,"München, Bayerische Staatsbibliothek -- Clm 24809",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011605_00003/full/280,/0/default.jpg",Legenda sanctorum abbreviata per circulum anni [u.a.] - BSB Clm 24809,12.208933333333334
,<a href='https://opacplus.bsb-muenchen.de/title/BV022466551'>https://opacplus.bsb-muenchen.de/title/BV022466551</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011847-4'>urn:nbn:de:bvb:12-bsb00011847-4</a>,194 Bl. - Papier,21.756338934420583,BSB-Hss Clm 24510,Leonardi Aretini comoedia Polyxena cum eiusdem epitaphio ab Aenea Silvio condito [u.a.] - BSB Clm 24510,Latin,"München, Bayerische Staatsbibliothek -- Clm 24510",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011847_00003/full/280,/0/default.jpg",Leonardi Aretini comoedia Polyxena cum eiusdem epitaphio ab Aenea Silvio condito [u.a.] - BSB Clm 24510,13.817599999999999
"<span>Schriber, Stephan -- (GND: <a href='http://d-nb.info/gnd/118610775/'>118610775</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV023099788'>https://opacplus.bsb-muenchen.de/title/BV023099788</a>,Stephan Schriber,"Urach, um 1494",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00019746-2'>urn:nbn:de:bvb:12-bsb00019746-2</a>,30 Bl. - Pergament,,BSB-Hss Cod.icon. 420,"Schriber, Stephan: Spätgotisches Musterbuch des Stephan Schriber - BSB Cod.icon. 420",German,"München, Bayerische Staatsbibliothek -- Cod.icon. 420",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00019746_00003/full/280,/0/default.jpg",Spätgotisches Musterbuch des Stephan Schriber - BSB Cod.icon. 420,
"<span>Dionysius, Areopagita -- (GND: <a href='http://d-nb.info/gnd/118679694/'>118679694</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022236021'>https://opacplus.bsb-muenchen.de/title/BV022236021</a>,Dionysius Areopagita,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00007531-6'>urn:nbn:de:bvb:12-bsb00007531-6</a>,239 Bl. - Papier,33.36745955971278,BSB-Hss Clm 7508,"Dionysius, Areopagita: De caelesti et ecclesiastica hierarchia, de diversis nominibus, de mystica theologia [u.a.] - BSB Clm 7508",Latin,"München, Bayerische Staatsbibliothek -- Clm 7508",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00007531_00003/full/280,/0/default.jpg","De caelesti et ecclesiastica hierarchia, de diversis nominibus, de mystica theologia [u.a.] - BSB Clm 7508",22.68855
,<a href='https://opacplus.bsb-muenchen.de/title/BV022373939'>https://opacplus.bsb-muenchen.de/title/BV022373939</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00009839-8'>urn:nbn:de:bvb:12-bsb00009839-8</a>,251 Bl. - Papier,25.197763257309038,BSB-Hss Clm 14281,Sermones in epistolas et evangelia de tempore per annum a. 1412 [u.a.] - BSB Clm 14281,Latin,"München, Bayerische Staatsbibliothek -- Clm 14281#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00009839_00003/full/280,/0/default.jpg",Sermones in epistolas et evangelia de tempore per annum a. 1412 [u.a.] - BSB Clm 14281,17.331266666666664
,<a href='https://opacplus.bsb-muenchen.de/title/BV036073588'>https://opacplus.bsb-muenchen.de/title/BV036073588</a>,,"Regensburg, Bistum Regensburg (?), um 1400 und 1. Viertel 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046882-8'>urn:nbn:de:bvb:12-bsb00046882-8</a>,120 Bl. - Papier,32.45251925343712,BSB-Hss Clm 14233,Urkunden - BSB Clm 14233,Latin,"München, Bayerische Staatsbibliothek -- Clm 14233",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046882_00003/full/280,/0/default.jpg",Urkunden - BSB Clm 14233,22.891750000000002
,<a href='https://opacplus.bsb-muenchen.de/title/BV022199166'>https://opacplus.bsb-muenchen.de/title/BV022199166</a>,,"[S.l.] Bayern, 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00007068-4'>urn:nbn:de:bvb:12-bsb00007068-4</a>,265 Bl.,33.61090443639619,BSB-Hss Clm 5833,Registrum in moralia Gregorii Papae [u.a.] - BSB Clm 5833,Latin,"München, Bayerische Staatsbibliothek -- Clm 5833",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00007068_00003/full/280,/0/default.jpg",Registrum in moralia Gregorii Papae [u.a.] - BSB Clm 5833,21.9456
,<a href='https://opacplus.bsb-muenchen.de/title/BV036094824'>https://opacplus.bsb-muenchen.de/title/BV036094824</a>,"facta fuit haec versio in usum Isabellae Bavaricae, Reg. Franciae","Paris, um 1400 - 1420",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00047310-0'>urn:nbn:de:bvb:12-bsb00047310-0</a>,99 Bl. - Pergament,25.864517481674035,BSB-Hss Cod.gall. 22,"La Passion de nostre Seigneur Jhesu Crist, que noble et puissant Dame Madame Ysabel de Bavieres, Royne de France, a fait translater de latin en françois l'an 1398 - BSB Cod.gall. 22","French, Old (842-ca.1400)","München, Bayerische Staatsbibliothek -- Cod.gall. 22",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00047310_00003/full/280,/0/default.jpg","La Passion de nostre Seigneur Jhesu Crist, que noble et puissant Dame Madame Ysabel de Bavieres, Royne de France, a fait translater de latin en françois l'an 1398 - BSB Cod.gall. 22",17.614900000000006
"<span>Lullus, Raimundus -- (GND: <a href='http://d-nb.info/gnd/118575279/'>118575279</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022294590'>https://opacplus.bsb-muenchen.de/title/BV022294590</a>,Raimundus Lullus,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00008972-5'>urn:nbn:de:bvb:12-bsb00008972-5</a>,130 Bl. - Pergament und Papier,19.512916714796102,BSB-Hss Cod.hisp. 64,"Lullus, Raimundus: De quatratura et triangulatura de çercle - BSB Cod.hisp. 64",Catalan,"München, Bayerische Staatsbibliothek -- Cod.hisp. 64#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00008972_00003/full/280,/0/default.jpg",De quatratura et triangulatura de çercle - BSB Cod.hisp. 64,13.842999999999996
,<a href='https://opacplus.bsb-muenchen.de/title/BV022526601'>https://opacplus.bsb-muenchen.de/title/BV022526601</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00012910-7'>urn:nbn:de:bvb:12-bsb00012910-7</a>,126 Bl. - Papier,30.360832578532424,BSB-Hss Cod.graec. 182,Ex Suda. Ex glossis in Hesiodum. Ex Eustathio in Odysseam - BSB Cod.graec. 182,"Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 182",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00012910_00003/full/280,/0/default.jpg",Ex Suda. Ex glossis in Hesiodum. Ex Eustathio in Odysseam - BSB Cod.graec. 182,22.326599999999996
,<a href='https://opacplus.bsb-muenchen.de/title/BV022526627'>https://opacplus.bsb-muenchen.de/title/BV022526627</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00012917-5'>urn:nbn:de:bvb:12-bsb00012917-5</a>,390 Bl. - Papier,32.77024832610654,BSB-Hss Clm 6603,Petri de Ubaldis tractatus de canonica portione [u.a.] - BSB Clm 6603,Latin,"München, Bayerische Staatsbibliothek -- Clm 6603",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00012917_00003/full/280,/0/default.jpg",Petri de Ubaldis tractatus de canonica portione [u.a.] - BSB Clm 6603,22.0472
"<span>Cicero, Marcus Tullius -- (GND: <a href='http://d-nb.info/gnd/118520814/'>118520814</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022454355'>https://opacplus.bsb-muenchen.de/title/BV022454355</a>,,"[S.l.] Italien, 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011651-7'>urn:nbn:de:bvb:12-bsb00011651-7</a>,368 Bl. - Pergament,27.585322890748717,BSB-Hss Clm 15734,"Cicero, Marcus Tullius: Marci Tullii Ciceronis orationes - BSB Clm 15734",Latin,"München, Bayerische Staatsbibliothek -- Clm 15734#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011651_00003/full/280,/0/default.jpg",Marci Tullii Ciceronis orationes - BSB Clm 15734,16.73013333333333
"<span>Micheli, Francesco -- (GND: <a href='http://d-nb.info/gnd/121038912/'>121038912</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022386661'>https://opacplus.bsb-muenchen.de/title/BV022386661</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00010075-3'>urn:nbn:de:bvb:12-bsb00010075-3</a>,109 Bl. - Pergament,17.046920158667977,BSB-Hss Clm 23593,"Micheli, Francesco: Fratris Francisci Florentini cognomento autem Paduani ex ordine minorum ... de quorundam astrologorum parvipendendis iudiciis pariter et de incantatoribus ac divinatoribus nullo modo ferendis [u.a.] - BSB Clm 23593",Latin,"München, Bayerische Staatsbibliothek -- Clm 23593#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00010075_00003/full/280,/0/default.jpg",Fratris Francisci Florentini cognomento autem Paduani ex ordine minorum ... de quorundam astrologorum parvipendendis iudiciis pariter et de incantatoribus ac divinatoribus nullo modo ferendis [u.a.] - BSB Clm 23593,11.802533333333333
"<span>Meʾir ben Barukh, Rothenburg -- (GND: <a href='http://d-nb.info/gnd/119136392/'>119136392</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV040215473'>https://opacplus.bsb-muenchen.de/title/BV040215473</a>,,"[S.l.], um 1400 ?",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103814-2'>urn:nbn:de:bvb:12-bsb00103814-2</a>,142 Bl. - Papier und Pergament,15.899318774586265,BSB-Hss Cod.hebr. 232,"Meʾir ben Barukh, Rothenburg: Meir [Rothenburg], Hymnus, Kommentar über Gebete - BSB Cod.hebr. 232",Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 232",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103814_00003/full/280,/0/default.jpg","Meir [Rothenburg], Hymnus, Kommentar über Gebete - BSB Cod.hebr. 232",10.888133333333332
,<a href='https://opacplus.bsb-muenchen.de/title/BV021767371'>https://opacplus.bsb-muenchen.de/title/BV021767371</a>,,"[S.l.], 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00005866-4'>urn:nbn:de:bvb:12-bsb00005866-4</a>,134 Bl. - Papier,21.15709333837988,BSB-Hss Cod.graec. 486,Lysiae funebris [u.a.] - BSB Cod.graec. 486,"Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 486#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00005866_00003/full/280,/0/default.jpg",Lysiae funebris [u.a.] - BSB Cod.graec. 486,14.732000000000001
